measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,205,Côte d'Ivoire,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.014657994,0.020176068,0.009988726
5,Prevalence,106,Bahamas,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.01467455,0.020218479,0.009825026
5,Prevalence,53,Serbia,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.014715976,0.020650032,0.010167
5,Prevalence,13,Malaysia,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,1569.384207,2783.437475,863.15126
5,Prevalence,13,Malaysia,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,1893.870563,3189.459042,1052.924414
5,Prevalence,13,Malaysia,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,3463.25477,5920.214276,1913.684858
5,Prevalence,51,Poland,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.014730507,0.019078434,0.011233373
5,Prevalence,127,El Salvador,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.014836881,0.020816439,0.009796807
5,Prevalence,125,Colombia,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.014921202,0.02108188,0.010429115
5,Prevalence,13,Malaysia,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,58294.69924,85522.58091,36300.04626
5,Prevalence,13,Malaysia,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,70599.71256,104438.7804,44836.28092
5,Prevalence,13,Malaysia,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,128894.4118,189202.0598,81283.38147
5,Prevalence,28,Solomon Islands,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.014949702,0.021371008,0.009782197
5,Prevalence,55,Slovenia,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.014985937,0.021224727,0.010171975
5,Prevalence,26,Papua New Guinea,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015050276,0.021706793,0.009981363
5,Prevalence,14,Maldives,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,587.2580113,835.9410445,374.278408
5,Prevalence,14,Maldives,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,766.9139626,1125.008818,492.4679531
5,Prevalence,14,Maldives,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,1354.171974,1970.185093,880.3374731
5,Prevalence,131,Nicaragua,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015063659,0.021491398,0.010176207
5,Prevalence,54,Slovakia,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015087394,0.020764879,0.010635857
5,Prevalence,111,Dominican Republic,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015163212,0.021716496,0.010323401
5,Prevalence,14,Maldives,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,17.51497994,29.38010211,9.620676454
5,Prevalence,14,Maldives,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,21.87753033,35.51814128,11.95751275
5,Prevalence,14,Maldives,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,39.39251027,63.77329182,21.70961184
5,Prevalence,27,Samoa,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015208562,0.020729808,0.01007599
5,Prevalence,51,Poland,2,Female,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015216109,0.019828992,0.011631047
5,Prevalence,23,Kiribati,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015232441,0.02149881,0.010106701
5,Prevalence,211,Mali,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,39644.68985,55408.03589,26984.26448
5,Prevalence,211,Mali,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,64217.6732,90074.87497,44166.40232
5,Prevalence,211,Mali,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,103862.3631,145149.0051,71449.18867
5,Prevalence,217,Sierra Leone,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015318593,0.021710917,0.010334484
5,Prevalence,162,Bhutan,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015377648,0.021344628,0.010334638
5,Prevalence,11,Indonesia,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015393359,0.020567755,0.011406477
5,Prevalence,211,Mali,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,1846.910305,3024.5927,1094.688308
5,Prevalence,211,Mali,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,2385.96349,3910.798925,1385.766118
5,Prevalence,211,Mali,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,4232.873795,6914.159039,2474.03096
5,Prevalence,25,Micronesia (Federated States of),1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015449267,0.022185546,0.01043528
5,Prevalence,24,Marshall Islands,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015462033,0.021579648,0.010554887
5,Prevalence,115,Jamaica,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015501227,0.021668231,0.010597298
5,Prevalence,88,Malta,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,436.3248815,629.3978116,291.1126322
5,Prevalence,88,Malta,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,855.8218384,1249.463429,555.971644
5,Prevalence,88,Malta,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,1292.14672,1870.450665,853.7804404
5,Prevalence,30,Vanuatu,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015579648,0.02198275,0.010439726
5,Prevalence,198,Zimbabwe,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015592131,0.021533317,0.010912205
5,Prevalence,110,Dominica,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015626253,0.022201995,0.010625268
5,Prevalence,88,Malta,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,29.80135358,51.69776881,15.67868932
5,Prevalence,88,Malta,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,42.61849859,74.55534949,21.92369115
5,Prevalence,88,Malta,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,72.41985217,127.2399086,37.66346399
5,Prevalence,130,Mexico,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015626391,0.019941683,0.011847254
5,Prevalence,48,Hungary,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015717976,0.022074316,0.01074952
5,Prevalence,128,Guatemala,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.015751006,0.022872586,0.01048534
5,Prevalence,24,Marshall Islands,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,85.97412424,120.9204638,58.29909876
5,Prevalence,24,Marshall Islands,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,111.9161947,156.523229,75.83955047
5,Prevalence,24,Marshall Islands,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,197.8903189,279.7058034,133.8189004
5,Prevalence,123,Peru,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016058812,0.022328503,0.010780885
5,Prevalence,215,Sao Tome and Principe,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016085896,0.022472207,0.010561528
5,Prevalence,126,Costa Rica,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.01609933,0.023112562,0.011101499
5,Prevalence,24,Marshall Islands,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,2.279499949,3.734126845,1.361654278
5,Prevalence,24,Marshall Islands,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,3.09986153,5.071665701,1.84851347
5,Prevalence,24,Marshall Islands,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,5.379361479,8.883160245,3.202487633
5,Prevalence,422,United States Virgin Islands,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016123145,0.022662263,0.010737279
5,Prevalence,413,Tokelau,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016156809,0.023554388,0.010162463
5,Prevalence,22,Fiji,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016319309,0.022810426,0.010855504
5,Prevalence,212,Mauritania,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,8194.657129,11751.24203,5515.911775
5,Prevalence,212,Mauritania,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,11441.99114,16405.32918,7581.771857
5,Prevalence,212,Mauritania,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,19636.64827,28322.00193,13127.23272
5,Prevalence,125,Colombia,2,Female,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016367567,0.023244284,0.011244795
5,Prevalence,208,Guinea,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016371649,0.023121803,0.011030864
5,Prevalence,369,Nauru,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016376371,0.023889483,0.010490863
5,Prevalence,212,Mauritania,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,340.5330631,559.1228492,195.032665
5,Prevalence,212,Mauritania,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,393.963484,657.3378314,220.7071204
5,Prevalence,212,Mauritania,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,734.496547,1194.612486,418.9197812
5,Prevalence,108,Belize,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016383843,0.023312163,0.010828226
5,Prevalence,107,Barbados,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016408543,0.022997787,0.010993883
5,Prevalence,49,North Macedonia,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016421282,0.022670899,0.011467784
5,Prevalence,183,Mauritius,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,40.92425219,72.42851484,21.58749253
5,Prevalence,183,Mauritius,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,65.15202747,117.8345515,33.96154135
5,Prevalence,183,Mauritius,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,106.0762797,188.9815691,56.1259919
5,Prevalence,8,Taiwan (Province of China),2,Female,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016428162,0.023476089,0.011372033
5,Prevalence,52,Romania,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016441597,0.022848756,0.011289956
5,Prevalence,298,American Samoa,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016459103,0.023248193,0.011295165
5,Prevalence,183,Mauritius,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,2149.843606,3038.997946,1355.120483
5,Prevalence,183,Mauritius,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,3924.879553,5691.471849,2488.704312
5,Prevalence,183,Mauritius,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,6074.723159,8653.076887,3857.263404
5,Prevalence,209,Guinea-Bissau,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016464053,0.023387222,0.011218992
5,Prevalence,15,Myanmar,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016510679,0.024244555,0.010757415
5,Prevalence,416,Tuvalu,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016511261,0.024884746,0.010516843
5,Prevalence,130,Mexico,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,3694.055927,5423.491792,2263.592147
5,Prevalence,130,Mexico,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,5059.486492,7450.994798,3048.156963
5,Prevalence,130,Mexico,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,8753.542419,12714.75714,5312.307496
5,Prevalence,121,Bolivia (Plurinational State of),1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016511598,0.023653504,0.010722264
5,Prevalence,66,Brunei Darussalam,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016609035,0.023940731,0.011011284
5,Prevalence,305,Bermuda,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016625896,0.024171375,0.011237365
5,Prevalence,130,Mexico,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,157235.0779,201272.7538,119077.1899
5,Prevalence,130,Mexico,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,317023.3558,414449.8968,234070.9852
5,Prevalence,130,Mexico,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,474258.4336,618431.4108,351484.3767
5,Prevalence,44,Bosnia and Herzegovina,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016649926,0.022942416,0.011104486
5,Prevalence,7,Democratic People's Republic of Korea,2,Female,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016662814,0.022920214,0.011270853
5,Prevalence,200,Benin,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016748606,0.023959796,0.011280422
5,Prevalence,25,Micronesia (Federated States of),1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,166.0436845,238.8911834,113.020117
5,Prevalence,25,Micronesia (Federated States of),2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,209.3226098,289.2704225,144.8167303
5,Prevalence,25,Micronesia (Federated States of),3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,375.3662942,527.2685527,260.439851
5,Prevalence,163,India,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016758701,0.02158397,0.012343031
5,Prevalence,47,Czechia,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016763608,0.023504937,0.011349907
5,Prevalence,218,Togo,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016764538,0.023196717,0.011108905
5,Prevalence,25,Micronesia (Federated States of),1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,4.01904551,6.704482034,2.368649662
5,Prevalence,25,Micronesia (Federated States of),2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,5.375307611,8.928776567,3.070923599
5,Prevalence,25,Micronesia (Federated States of),3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,9.39435312,15.74840444,5.44212271
5,Prevalence,393,Saint Kitts and Nevis,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016767107,0.024710611,0.010797014
5,Prevalence,20,Viet Nam,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016840046,0.023763584,0.011039842
5,Prevalence,39,Tajikistan,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016847357,0.023650123,0.011110339
5,Prevalence,367,Monaco,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,51.37534126,73.388908,32.79749061
5,Prevalence,367,Monaco,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,94.04003056,138.1400775,60.24692993
5,Prevalence,367,Monaco,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,145.4153718,209.6248707,93.32314798
5,Prevalence,212,Mauritania,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016849077,0.024122631,0.011260446
5,Prevalence,50,Montenegro,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016887861,0.023752426,0.011427164
5,Prevalence,380,Palau,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.016984352,0.024510719,0.010988784
5,Prevalence,367,Monaco,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,2.691990869,4.662487003,1.407869544
5,Prevalence,367,Monaco,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,4.138270323,7.201679721,2.020003309
5,Prevalence,367,Monaco,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,6.830261192,11.96021199,3.361630178
5,Prevalence,206,Gambia,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017013429,0.024329948,0.011446734
5,Prevalence,45,Bulgaria,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017015403,0.023854817,0.011567362
5,Prevalence,18,Thailand,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017051793,0.02454847,0.010941044
5,Prevalence,38,Mongolia,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,194.7397714,315.4021419,111.1960794
5,Prevalence,38,Mongolia,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,214.7295589,345.0155967,125.3495269
5,Prevalence,38,Mongolia,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,409.4693303,644.5455364,235.9730216
5,Prevalence,109,Cuba,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017147606,0.024807365,0.01204704
5,Prevalence,214,Nigeria,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017153028,0.022218941,0.013098729
5,Prevalence,320,Cook Islands,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017153811,0.025316213,0.010902984
5,Prevalence,38,Mongolia,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,5050.457925,7169.199522,3462.185154
5,Prevalence,38,Mongolia,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,5736.698155,7928.243713,3932.458052
5,Prevalence,38,Mongolia,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,10787.15608,15083.05813,7407.866784
5,Prevalence,374,Niue,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.01715496,0.025287059,0.010846436
5,Prevalence,29,Tonga,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017175511,0.02378871,0.011476874
5,Prevalence,201,Burkina Faso,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017229752,0.02451679,0.011827687
5,Prevalence,50,Montenegro,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,20.67628189,34.00905703,11.8044184
5,Prevalence,50,Montenegro,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,25.22119927,42.87358074,14.0118047
5,Prevalence,50,Montenegro,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,45.89748116,76.39051951,25.80687364
5,Prevalence,26,Papua New Guinea,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017234953,0.024285632,0.011719109
5,Prevalence,112,Grenada,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017239489,0.024152521,0.011571163
5,Prevalence,15,Myanmar,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017335474,0.024866913,0.011630438
5,Prevalence,50,Montenegro,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,608.7462671,856.2331793,408.021934
5,Prevalence,50,Montenegro,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,954.6963047,1363.253501,622.6486076
5,Prevalence,50,Montenegro,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,1563.442572,2217.393368,1047.2372
5,Prevalence,202,Cameroon,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.01736466,0.024562117,0.011508091
5,Prevalence,27,Samoa,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017394144,0.024362388,0.011594969
5,Prevalence,23,Kiribati,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017473133,0.024997433,0.011819395
5,Prevalence,148,Morocco,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,4281.381095,7555.60202,2319.829122
5,Prevalence,148,Morocco,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,6504.24899,11138.47296,3470.496878
5,Prevalence,148,Morocco,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,10785.63008,18460.299,5829.528424
5,Prevalence,28,Solomon Islands,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017568462,0.02494883,0.011814971
5,Prevalence,46,Croatia,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017585119,0.024148163,0.012118405
5,Prevalence,165,Pakistan,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017619552,0.02361056,0.013329911
5,Prevalence,148,Morocco,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,105395.6334,153850.2706,65952.72673
5,Prevalence,148,Morocco,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,160388.9961,232027.1057,101702.5007
5,Prevalence,148,Morocco,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,265784.6295,384882.7064,169129.8904
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017657324,0.024883681,0.011931909
5,Prevalence,34,Azerbaijan,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017775957,0.024931237,0.012006893
5,Prevalence,25,Micronesia (Federated States of),3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.01779562,0.024838266,0.012254978
5,Prevalence,184,Mozambique,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,82418.71656,114133.9671,54545.44186
5,Prevalence,184,Mozambique,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,131031.1894,181847.3618,86473.04439
5,Prevalence,184,Mozambique,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,213449.9059,293289.38,141260.9571
5,Prevalence,24,Marshall Islands,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.01780538,0.025057488,0.012054781
5,Prevalence,122,Ecuador,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017883955,0.025466065,0.011663186
5,Prevalence,11,Indonesia,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.017917053,0.023862889,0.013450496
5,Prevalence,184,Mozambique,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,3232.000209,5283.257006,1839.600436
5,Prevalence,184,Mozambique,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,4541.079304,7446.23774,2595.702746
5,Prevalence,184,Mozambique,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,7773.079513,12584.91904,4459.867479
5,Prevalence,161,Bangladesh,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018008946,0.024907988,0.011915134
5,Prevalence,211,Mali,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018032983,0.025180326,0.012432854
5,Prevalence,162,Bhutan,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018129498,0.025011435,0.012423731
5,Prevalence,15,Myanmar,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,80882.87862,118342.0927,52390.32126
5,Prevalence,15,Myanmar,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,91334.20156,131401.2025,63743.36517
5,Prevalence,15,Myanmar,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,172217.0802,247569.6161,114828.6237
5,Prevalence,15,Myanmar,2,Female,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018138275,0.026100346,0.012670118
5,Prevalence,30,Vanuatu,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018176262,0.025891117,0.012207538
5,Prevalence,19,Timor-Leste,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018273755,0.025987374,0.011840651
5,Prevalence,15,Myanmar,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,2830.618278,4891.809009,1546.850691
5,Prevalence,15,Myanmar,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,3140.370763,5367.291518,1796.198889
5,Prevalence,15,Myanmar,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,5970.989041,10130.35469,3312.280988
5,Prevalence,207,Ghana,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018561245,0.027056502,0.012445575
5,Prevalence,413,Tokelau,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018578481,0.026930623,0.011800481
5,Prevalence,204,Chad,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018581508,0.02719675,0.012320666
5,Prevalence,195,Namibia,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,194.0244305,334.2184878,107.7632193
5,Prevalence,195,Namibia,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,256.0026799,432.5401323,141.0428332
5,Prevalence,195,Namibia,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,450.0271103,756.0867371,250.6408865
5,Prevalence,385,Puerto Rico,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018637977,0.026787818,0.012270636
5,Prevalence,53,Serbia,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018689626,0.026115351,0.012827917
5,Prevalence,216,Senegal,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018715113,0.02677063,0.012538469
5,Prevalence,195,Namibia,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,5732.960927,8115.648341,3783.084668
5,Prevalence,195,Namibia,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,7994.237827,11270.80549,5291.523761
5,Prevalence,195,Namibia,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,13727.19875,19459.49368,9014.126434
5,Prevalence,117,Saint Vincent and the Grenadines,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018734415,0.026535138,0.012759851
5,Prevalence,205,Côte d'Ivoire,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018820311,0.026100736,0.012840707
5,Prevalence,298,American Samoa,2,Female,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018866491,0.02686884,0.013045619
5,Prevalence,369,Nauru,1,Male,162,10-19 years,567,Depressive disorders,1,Number,2021,19.0043972,27.55903506,12.08927815
5,Prevalence,369,Nauru,2,Female,162,10-19 years,567,Depressive disorders,1,Number,2021,24.44923085,34.9359593,15.88754312
5,Prevalence,369,Nauru,3,Both,162,10-19 years,567,Depressive disorders,1,Number,2021,43.45362805,62.25782142,27.7948145
5,Prevalence,16,Philippines,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018971543,0.025378547,0.014124114
5,Prevalence,416,Tuvalu,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018983451,0.028008541,0.012433567
5,Prevalence,369,Nauru,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.018998624,0.0273097,0.012290233
5,Prevalence,369,Nauru,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,0.554942254,0.931746443,0.318832048
5,Prevalence,369,Nauru,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,0.712944856,1.22189151,0.399530793
5,Prevalence,369,Nauru,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,1.26788711,2.118382679,0.715954812
5,Prevalence,132,Panama,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.019156898,0.026923026,0.012880554
5,Prevalence,83,Iceland,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.019160848,0.026994385,0.012990941
5,Prevalence,41,Uzbekistan,1,Male,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.019177783,0.026954323,0.013282826
5,Prevalence,164,Nepal,1,Male,6,5-9 years,567,Depressive disorders,1,Number,2021,1877.955024,3157.028076,1069.985129
5,Prevalence,164,Nepal,2,Female,6,5-9 years,567,Depressive disorders,1,Number,2021,2379.513156,4035.935673,1287.280735
5,Prevalence,164,Nepal,3,Both,6,5-9 years,567,Depressive disorders,1,Number,2021,4257.46818,7087.575941,2383.451668
5,Prevalence,213,Niger,3,Both,162,10-19 years,567,Depressive disorders,2,Percent,2021,0.019191361,0.026638044,0.012599855
